id,package,file,name,qualifiedname,comment,parameters_num,category,summary
1302,Atomics,,compareExchange,Atomics.compareExchange,"The Atomics.compareExchange() static method exchanges a given replacement value at a given position in the array, if a given expected value equals the old value. It returns the old value at that position whether it was equal to the expected value or not. This atomic operation guarantees that no other write happens until the modified value is written back.",4,,
1303,Atomics,,exchange,Atomics.exchange,The Atomics.exchange() static method stores a given value at a given position in the array and returns the old value at that position. This atomic operation guarantees that no other write happens between the read of the old value and the write of the new value.,3,,
1304,Atomics,,isLockFree,Atomics.isLockFree,The Atomics.isLockFree() static method is used to determine whether the Atomics methods use locks or atomic hardware operations when applied to typed arrays with the given element byte size. It returns false if the given size is not one of the BYTES_PER_ELEMENT property of integer TypedArray types.,1,,
1305,Atomics,,load,Atomics.load,The Atomics.load() static method returns a value at a given position in the array.,2,33,
1306,Atomics,,notify,Atomics.notify,The Atomics.notify() static method notifies up some agents that are sleeping in the wait queue.,3,33,
1307,Atomics,,or,Atomics.or,"The Atomics.or() static method computes a bitwise OR with a given value at a given position in the array, and returns the old value at that position. This atomic operation guarantees that no other write happens until the modified value is written back.",3,,
1308,Atomics,,store,Atomics.store,The Atomics.store() static method stores a given value at the given position in the array and returns that value.,3,,
1309,Atomics,,sub,Atomics.sub,The Atomics.sub() static method subtracts a given value at a given position in the array and returns the old value at that position. This atomic operation guarantees that no other write happens until the modified value is written back.,3,,
1310,Atomics,,wait,Atomics.wait,"The Atomics.wait() static method verifies that a shared memory location still contains a given value and if so sleeps, awaiting a wake-up notification or times out. It returns a string which is either 'ok', 'not-equal', or 'timed-out'.",4,Others,
1311,Atomics,,waitAsync,Atomics.waitAsync,"The Atomics.waitAsync() static method waits asynchronously on a shared memory location and returns a Promise.Unlike Atomics.wait(), waitAsync is non-blocking and usable on the main thread.",4,Others,
1312,Atomics,,xor,Atomics.xor,"The Atomics.xor() static method computes a bitwise XOR with a given value at a given position in the array, and returns the old value at that position. This atomic operation guarantees that no other write happens until the modified value is written back.",3,,
1313,BigInt,,asIntN,BigInt.asIntN,The BigInt.asIntN() static method truncates a BigInt value to the given number of least significant bits and returns that value as a signed integer.,2,,
1314,BigInt,,asUintN,BigInt.asUintN,The BigInt.asUintN() static method truncates a BigInt value to the given number of least significant bits and returns that value as an unsigned integer.,2,Others,
1315,BigInt,,toLocaleString,BigInt.prototype.toLocaleString,"The toLocaleString() method of BigInt values returns a string with a language-sensitive representation of this BigInt. In implementations with Intl.NumberFormat API support, this method simply calls Intl.NumberFormat. Every time toLocaleString is called, it has to perform a search in a big database of localization strings, which is potentially inefficient. When the method is called many times with the same arguments, it is better to create a Intl.NumberFormat object and use its format() method, because a NumberFormat object remembers the arguments passed to it and may decide to cache a slice of the database, so future format calls can search for localization strings within a more constrained context.",2,,
1316,BigInt,,toString,BigInt.prototype.toString,The toString() method of BigInt values returns a string representing the specified BigInt value. The trailing `n` is not part of the string.,1,,
1317,BigInt,,valueOf,BigInt.prototype.valueOf,The valueOf() method of BigInt values returns the wrapped primitive value of a BigInt object.,0,,
1318,Boolean,,toString,Boolean.prototype.toString,The toString() method of Boolean values returns a string representing the specified boolean value.,0,,
1319,Boolean,,valueOf,Boolean.prototype.valueOf,The valueOf() method of Boolean values returns the primitive value of a Boolean object.,0,,
1320,DataView,,getBigInt64,DataView.prototype.getBigInt64,The getBigInt64() method of DataView instances reads 8 bytes starting at the s jpecified byte offset of this DataView and interprets them as a 64-bit signed integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,Others,
1321,DataView,,getBigUint64,DataView.prototype.getBigUint64,The getBigUint64() method of DataView instances reads 8 bytes starting at the specified byte offset of this DataView and interprets them as a 64-bit unsigned integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,Others,
1322,DataView,,getFloat32,DataView.prototype.getFloat32,The getFloat32() method of DataView instances reads 4 bytes starting at the specified byte offset of this DataView and interprets them as a 32-bit floating point number. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,11,
1323,DataView,,getFloat64,DataView.prototype.getFloat64,The getFloat64() method of DataView instances reads 8 bytes starting at the specified byte offset of this DataView and interprets them as a 64-bit floating point number. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,11,
1324,DataView,,getInt16,DataView.prototype.getInt16,The getInt16() method of DataView instances reads 2 bytes starting at the specified byte offset of this DataView and interprets them as a 16-bit signed integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,11,
1325,DataView,,getInt32,DataView.prototype.getInt32,The getInt32() method of DataView instances reads 4 bytes starting at the specified byte offset of this DataView and interprets them as a 32-bit signed integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,11,
1326,DataView,,getInt8,DataView.prototype.getInt8,The getInt8() method of DataView instances reads 1 byte at the specified byte offset of this DataView and interprets it as an 8-bit signed integer.,1,11,
1327,DataView,,getUint16,DataView.prototype.getUint16,The getUint16() method of DataView instances reads 2 bytes starting at the specified byte offset of this DataView and interprets them as a 16-bit unsigned integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,11,
1328,DataView,,getUint32,DataView.prototype.getUint32,The getUint32() method of DataView instances reads 4 bytes starting at the specified byte offset of this DataView and interprets them as a 32-bit unsigned integer. There is no alignment constraint; multi-byte values may be fetched from any offset within bounds.,2,Others,
1329,DataView,,getUint8,DataView.prototype.getUint8,The getUint8() method of DataView instances reads 1 byte at the specified byte offset of this DataView and interprets it as an 8-bit unsigned integer.,1,11,
1330,DataView,,setBigInt64,DataView.prototype.setBigInt64,The setBigInt64() method of DataView instances takes a BigInt and stores it as a 64-bit signed integer in the 8 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,28,
1331,DataView,,setBigUint64,DataView.prototype.setBigUint64,The setBigUint64() method of DataView instances takes a BigInt and stores it as a 64-bit unsigned integer in the 8 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,Others,
1332,DataView,,setFloat32,DataView.prototype.setFloat32,The setFloat32() method of DataView instances takes a number and stores it as a 32-bit floating point number in the 4 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,28,
1333,DataView,,setFloat64,DataView.prototype.setFloat64,The setFloat64() method of DataView instances takes a number and stores it as a 64-bit floating point number in the 8 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,Others,
1334,DataView,,setInt16,DataView.prototype.setInt16,The setInt16() method of DataView instances takes a number and stores it as a 16-bit signed integer in the 2 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,33,
1335,DataView,,setInt32,DataView.prototype.setInt32,The setInt32() method of DataView instances takes a number and stores it as a 32-bit signed integer in the 4 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,28,
1336,DataView,,setInt8,DataView.prototype.setInt8,The setInt8() method of DataView instances takes a number and stores it as an 8-bit signed integer in the byte at the specified byte offset of this DataView.,2,28,
1337,DataView,,setUint16,DataView.prototype.setUint16,The setUint16() method of DataView instances takes a number and stores it as a 16-bit unsigned integer in the 2 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,Others,
1338,DataView,,setUint32,DataView.prototype.setUint32,The setUint32() method of DataView instances takes a number and stores it as a 32-bit unsigned integer in the 4 bytes starting at the specified byte offset of this DataView. There is no alignment constraint; multi-byte values may be stored at any offset within bounds.,3,Others,
1339,DataView,,setUint8,DataView.prototype.setUint8,The setUint8() method of DataView instances takes a number and stores it as an 8-bit unsigned integer in the byte at the specified byte offset of this DataView.,2,Others,
1340,Date,,prototype[@@toPrimitive],Date.prototype[@@toPrimitive],"The [@@toPrimitive]() method of Date instances returns a primitive value representing this date. It may either be a string or a number, depending on the hint given.",1,Others,
1341,Date,,getDate,Date.prototype.getDate,The getDate() method of Date instances returns the day of the month for this date according to local time.,0,Others,
1342,Date,,getDay,Date.prototype.getDay,"The getDay() method of Date instances returns the day of the week for this date according to local time, where 0 represents Sunday. For the day of the month, see Date.prototype.getDate().",0,Others,
1343,Date,,getFullYear,Date.prototype.getFullYear,The getFullYear() method of Date instances returns the year for this date according to local time.,0,Others,
1344,Date,,getHours,Date.prototype.getHours,The getHours() method of Date instances returns the hours for this date according to local time.,0,Others,
1345,Date,,getMilliseconds,Date.prototype.getMilliseconds,The getMilliseconds() method of Date instances returns the milliseconds for this date according to local time.,0,Others,
1346,Date,,getMinutes,Date.prototype.getMinutes,The getMinutes() method of Date instances returns the minutes for this date according to local time.,0,Others,
1347,Date,,getMonth,Date.prototype.getMonth,"The getMonth() method of Date instances returns the month for this date according to local time, as a zero-based value (where zero indicates the first month of the year).",0,Others,
1348,Date,,getSeconds,Date.prototype.getSeconds,The getSeconds() method of Date instances returns the seconds for this date according to local time.,0,Others,
1349,Date,,getTime,Date.prototype.getTime,"The getTime() method of Date instances returns the number of milliseconds for this date since the epoch, which is defined as the midnight at the beginning of January 1, 1970, UTC.",0,Others,
1350,Date,,getTimezoneOffset,Date.prototype.getTimezoneOffset,"The getTimezoneOffset() method of Date instances returns the difference, in minutes, between this date as evaluated in the UTC time zone, and the same date as evaluated in the local time zone.",0,Others,
1351,Date,,getUTCDate,Date.prototype.getUTCDate,The getUTCDate() method of Date instances returns the day of the month for this date according to universal time.,0,Others,
1352,Date,,getUTCDay,Date.prototype.getUTCDay,"The getUTCDay() method of Date instances returns the day of the week for this date according to universal time, where 0 represents Sunday.",0,Others,
1353,Date,,getUTCFullYear,Date.prototype.getUTCFullYear,The getUTCFullYear() method of Date instances returns the year for this date according to universal time.,0,Others,
1354,Date,,getUTCHours,Date.prototype.getUTCHours,The getUTCHours() method of Date instances returns the hours for this date according to universal time.,0,Others,
1355,Date,,getUTCMilliseconds,Date.prototype.getUTCMilliseconds,The getUTCMilliseconds() method of Date instances returns the milliseconds for this date according to universal time.,0,Others,
1356,Date,,getUTCMinutes,Date.prototype.getUTCMinutes,The getUTCMinutes() method of Date instances returns the minutes for this date according to universal time.,0,Others,
1357,Date,,getUTCMonth,Date.prototype.getUTCMonth,"The getUTCMonth() method of Date instances returns the month for this date according to universal time, as a zero-based value (where zero indicates the first month of the year).",0,Others,
1358,Date,,getUTCSeconds,Date.prototype.getUTCSeconds,The getUTCSeconds() method of Date instances returns the seconds in the specified date according to universal time.,0,Others,
1359,Date,,getYear,Date.prototype.getYear,"The getYear() method of Date instances returns the year for this date according to local time. Because getYear() does not return full years ('year 2000 problem'), it is deprecated and has been replaced by the getFullYear() method.",0,Others,
1360,Date,,now,Date.now,"The Date.now() static method returns the number of milliseconds elapsed since the epoch, which is defined as the midnight at the beginning of January 1, 1970, UTC.",0,Others,
1361,Date,,parse,Date.parse,"The Date.parse() static method parses a string representation of a date, and returns the date's timestamp.",1,Others,
1362,Date,,setDate,Date.prototype.setDate,The setDate() method of Date instances changes the day of the month for this date according to local time.,1,Others,
1363,Date,,setFullYear,Date.prototype.setFullYear,"The setFullYear() method of Date instances changes the year, month, and/or day of month for this date according to local time.",3,Others,
1364,Date,,setHours,Date.prototype.setHours,"The setHours() method of Date instances changes the hours, minutes, seconds, and/or milliseconds for this date according to local time.",4,Others,
1365,Date,,setMilliseconds,Date.prototype.setMilliseconds,The setMilliseconds() method of Date instances changes the milliseconds for this date according to local time.,1,Others,
1366,Date,,setMinutes,Date.prototype.setMinutes,The setMinutes() method of Date instances changes the minutes for this date according to local time.,3,Others,
1367,Date,,setMonth,Date.prototype.setMonth,The setMonth() method of Date instances changes the month and/or day of the month for this date according to local time.,2,Others,
1368,Date,,setSeconds,Date.prototype.setSeconds,The setSeconds() method of Date instances changes the seconds and/or milliseconds for this date according to local time.,2,Others,
1369,Date,,setTime,Date.prototype.setTime,"The setTime() method of Date instances changes the timestamp for this date, which is the number of milliseconds since the epoch, defined as the midnight at the beginning of January 1, 1970, UTC.",1,Others,
1370,Date,,setUTCDate,Date.prototype.setUTCDate,The setUTCDate() method of Date instances changes the day of the month for this date according to universal time.,1,Others,
1371,Date,,setUTCFullYear,Date.prototype.setUTCFullYear,The setUTCFullYear() method of Date instances changes the year for this date according to universal time.,3,Others,
1372,Date,,setUTCHours,Date.prototype.setUTCHours,"The setUTCHours() method of Date instances changes the hours, minutes, seconds, and/or milliseconds for this date according to universal time.",4,Others,
1373,Date,,setUTCMilliseconds,Date.prototype.setUTCMilliseconds,The setUTCMilliseconds() method of Date instances changes the milliseconds for this date according to universal time.,1,Others,
1374,Date,,setUTCMinutes,Date.prototype.setUTCMinutes,The setUTCMinutes() method of Date instances changes the minutes for this date according to universal time.,3,Others,
1375,Date,,setUTCMonth,Date.prototype.setUTCMonth,The setUTCMonth() method of Date instances changes the month and/or day of the month for this date according to universal time.,2,Others,
1376,Date,,setUTCSeconds,Date.prototype.setUTCSeconds,The setUTCSeconds() method of Date instances changes the seconds and/or milliseconds for this date according to universal time.,2,Others,
1377,Date,,setYear,Date.prototype.setYear,The setYear() method of Date instances sets the year for a specified date according to local time.,1,Others,
1378,Date,,toDateString,Date.prototype.toDateString,The toDateString() method of Date instances returns a string representing the date portion of this date interpreted in the local timezone.,0,Others,
1379,Date,,toISOString,Date.prototype.toISOString,"The toISOString() method of Date instances returns a string representing this date in the date time string format, a simplified format based on ISO 8601, which is always 24 or 27 characters long (YYYY-MM-DDTHH:mm:ss.sssZ or ±YYYYYY-MM-DDTHH:mm:ss.sssZ, respectively). The timezone is always UTC, as denoted by the suffix Z.",0,Others,
1380,Date,,toJSON,Date.prototype.toJSON,The toJSON() method of Date instances returns a string representing this date in the same ISO format as toISOString().,0,Others,
1381,Date,,toLocaleDateString,Date.prototype.toLocaleDateString,"The toLocaleDateString() method of Date instances returns a string with a language-sensitive representation of the date portion of this date in the local timezone. In implementations with Intl.DateTimeFormat API support, this method simply calls Intl.DateTimeFormat.",2,Others,
1382,Date,,toLocaleString,Date.prototype.toLocaleString,"The toLocaleString() method of Date instances returns a string with a language-sensitive representation of this date in the local timezone. In implementations with Intl.DateTimeFormat API support, this method simply calls Intl.DateTimeFormat.",2,Others,
1383,Date,,toLocaleTimeString,Date.prototype.toLocaleTimeString,"The toLocaleTimeString() method of Date instances returns a string with a language-sensitive representation of the time portion of this date in the local timezone. In implementations with Intl.DateTimeFormat API support, this method simply calls Intl.DateTimeFormat.",2,Others,
1384,Date,,toString,Date.prototype.toString,The toString() method of Date instances returns a string representing this date interpreted in the local timezone.,0,Others,
1385,Date,,toTimeString,Date.prototype.toTimeString,The toTimeString() method of Date instances returns a string representing the time portion of this date interpreted in the local timezone.,0,Others,
1386,Date,,toUTCString,Date.prototype.toUTCString,"The toUTCString() method of Date instances returns a string representing this date in the RFC 7231 format, with negative years allowed. The timezone is always UTC. toGMTString() is an alias of this method.",0,Others,
1387,Date,,UTC,Date.UTC,"The Date.UTC() static method accepts parameters representing the date and time components similar to the Date constructor, but treats them as UTC. It returns the number of milliseconds since January 1, 1970, 00:00:00 UTC.",7,Others,
1388,Date,,valueOf,Date.prototype.valueOf,"The valueOf() method of Date instances returns the number of milliseconds for this date since the epoch, which is defined as the midnight at the beginning of January 1, 1970, UTC.",0,Others,
1389,decodeURI,,decodeURI,decodeURI,The decodeURI() function decodes a Uniform Resource Identifier (URI) previously created by encodeURI() or a similar routine.,1,Others,
1390,decodeURIComponent,,decodeURIComponent,decodeURIComponent,The decodeURIComponent() function decodes a Uniform Resource Identifier (URI) component previously created by encodeURIComponent() or by a similar routine.,1,,
1391,encodeURI,,encodeURI,encodeURI,"The encodeURI() function encodes a URI by replacing each instance of certain characters by one, two, three, or four escape sequences representing the UTF-8 encoding of the character (will only be four escape sequences for characters composed of two surrogate characters).",1,29,
1392,encodeURIComponent,,encodeURIComponent,encodeURIComponent,"The encodeURIComponent() function encodes a URI by replacing each instance of certain characters by one, two, three, or four escape sequences representing the UTF-8 encoding of the character (will only be four escape sequences for characters composed of two surrogate characters). Compared to encodeURI(), this function encodes more characters, including those that are part of the URI syntax.",1,29,
1393,Error,,toString,Error.prototype.toString,The toString() method of Error instances returns a string representing this error.,0,Others,
1394,escape,,escape,escape,The escape() function computes a new string in which certain characters have been replaced by hexadecimal escape sequences.,1,Others,
1395,eval,,eval,eval,The eval() function evaluates JavaScript code represented as a string and returns its completion value. The source is parsed as a script.,1,39,
1396,FinalizationRegistry,,register,FinalizationRegistry.prototype.register,"The register() method of FinalizationRegistry instances registers an value with this FinalizationRegistry so that if the value is garbage-collected, the registry's callback may get called.",3,34,
1397,FinalizationRegistry,,unregister,FinalizationRegistry.prototype.unregister,The unregister() method of FinalizationRegistry instances unregisters a target value from this FinalizationRegistry.,1,39,
1398,Function,,prototype[@@hasInstance],Function.prototype[@@hasInstance],"The [@@hasInstance]() method of Function instances specifies the default procedure for determining if a constructor function recognizes an object as one of the constructor's instances. It is called by the instanceof operator.",1,,
1399,Function,,apply,Function.prototype.apply,"The apply() method of Function instances calls this function with a given this value, and arguments provided as an array (or an array-like object).",2,40,
1400,Function,,bind,Function.prototype.bind,"The bind() method of Function instances creates a new function that, when called, calls this function with its this keyword set to the provided value, and a given sequence of arguments preceding any provided when the new function is called.",-1,,
1401,Function,,call,Function.prototype.call,The call() method of Function instances calls this function with a given this value and arguments provided individually.,-1,40,
1402,Function,,toString,Function.prototype.toString,The toString() method of Function instances returns a string representing the source code of this function.,0,,
1403,Generator,,next,Generator.prototype.next,The next() method of Generator instances returns an object with two properties done and value. You can also provide a parameter to the next method to send a value to the generator.,1,33,
1404,Generator,,return,Generator.prototype.return,"The return() method of Generator instances acts as if a return statement is inserted in the generator's body at the current suspended position, which finishes the generator and allows the generator to perform any cleanup tasks when combined with a try...finally block.",1,,
1405,Generator,,throw,Generator.prototype.throw,"The throw() method of Generator instances acts as if a throw statement is inserted in the generator's body at the current suspended position, which informs the generator of an error condition and allows it to handle the error, or perform cleanup and close itself.",1,40,
1406,Intl,,getCanonicalLocales,Intl.getCanonicalLocales,The Intl.getCanonicalLocales() static method returns an array containing the canonical locale names. Duplicates will be omitted and elements will be validated as structurally valid language tags.,1,,
1407,Intl,,supportedValuesOf,Intl.supportedValuesOf,"The Intl.supportedValuesOf() static method returns an array containing the supported calendar, collation, currency, numbering systems, or unit values supported by the implementation.",1,,
1408,isFinite,,isFinite,isFinite,"The isFinite() function determines whether a value is finite, first converting the value to a number if necessary. A finite number is one that's not NaN or ±Infinity. Because coercion inside the isFinite() function can be surprising, you may prefer to use Number.isFinite().",1,Others,
1409,isNaN,,isNaN,isNaN,"The isNaN() function determines whether a value is NaN, first converting the value to a number if necessary. Because coercion inside the isNaN() function can be surprising, you may prefer to use Number.isNaN().",1,Others,
1410,Iterator,,prototype[@@iterator],Iterator.prototype[@@iterator],"The [@@iterator]() method of Iterator instances implements the iterable protocol and allows built-in iterators to be consumed by most syntaxes expecting iterables, such as the spread syntax and for...of loops. It returns the value of this, which is the iterator object itself.",0,,
1411,Iterator,,drop,Iterator.prototype.drop,The drop() method of Iterator instances returns a new iterator helper that skips the given number of elements at the start of this iterator.,1,,
1412,Iterator,,every,Iterator.prototype.every,The every() method of Iterator instances is similar to Array.prototype.every(): it tests whether all elements produced by the iterator pass the test implemented by the provided function. It returns a boolean value.,1,,
1413,Iterator,,filter,Iterator.prototype.filter,The filter() method of Iterator instances returns a new iterator helper that yields only those elements of the iterator for which the provided callback function returns true.,1,,
1414,Iterator,,find,Iterator.prototype.find,"The find() method of Iterator instances is similar to Array.prototype.find(): it returns the first element produced by the iterator that satisfies the provided testing function. If no values satisfy the testing function, undefined is returned.",1,,
1415,Iterator,,flatMap,Iterator.prototype.flatMap,"The flatMap() method of Iterator instances returns a new iterator helper that takes each element in the original iterator, runs it through a mapping function, and yields elements returned by the mapping function (which are contained in another iterator or iterable).",1,,
1416,Iterator,,forEach,Iterator.prototype.forEach,The forEach() method of Iterator instances is similar to Array.prototype.forEach(): it executes a provided function once for each element produced by the iterator.,1,,
1417,Iterator,,from,Iterator.from,The Iterator.from() static method creates a new Iterator object from an iterator or iterable object.,1,,
1418,Iterator,,map,Iterator.prototype.map,"The map() method of Iterator instances returns a new iterator helper that yields elements of the iterator, each transformed by a mapping function.",1,,
1419,Iterator,,reduce,Iterator.prototype.reduce,"The reduce() method of Iterator instances is similar to Array.prototype.reduce: it executes a user-supplied `reducer` callback function on each element produced by the iterator, passing in the return value from the calculation on the preceding element. The final result of running the reducer across all elements is a single value.",2,,
1420,Iterator,,some,Iterator.prototype.some,The some() method of Iterator instances is similar to Array.prototype.some(): it tests whether at least one element in the array passes the test implemented by the provided function. It returns a boolean value.,1,,
1421,Iterator,,take,Iterator.prototype.take,The take() method of Iterator instances returns a new iterator helper that yields the given number of elements in this iterator and then terminates.,1,,
1422,Iterator,,toArray,Iterator.prototype.toArray,The toArray() method of Iterator instances creates a new Array instance populated with the elements yielded from the iterator.,0,,
1425,Map,,prototype[@@iterator],Map.prototype[@@iterator],"The [@@iterator]() method of Map instances implements the iterable protocol and allows Map objects to be consumed by most syntaxes expecting iterables, such as the spread syntax and for...of loops. It returns a map iterator object that yields the key-value pairs of the map in insertion order.",0,,
1426,Map,,clear,Map.prototype.clear,The clear() method of Map instances removes all elements from this map.,0,Others,
1427,Map,,delete,Map.prototype.delete,The delete() method of Map instances removes the specified element from this map by key.,1,34,
1428,Map,,entries,Map.prototype.entries,"The entries() method of Map instances returns a new map iterator object that contains the [key, value] pairs for each element in this map in insertion order.",0,Others,
1429,Map,,forEach,Map.prototype.forEach,"The forEach() method of Map instances executes a provided function once per each key/value pair in this map, in insertion order.",2,40,
1430,Map,,get,Map.prototype.get,"The get() method of Map instances returns a specified element from this map. If the value that is associated to the provided key is an object, then you will get a reference to that object and any change made to that object will effectively modify it inside the Map object.",1,Others,
1431,Map,,groupBy,Map.groupBy,"The Map.groupBy() static method groups the elements of a given iterable using the values returned by a provided callback function. The final returned Map uses the unique values from the test function as keys, which can be used to get the array of elements in each group.",2,,
1432,Map,,has,Map.prototype.has,The has() method of Map instances returns a boolean indicating whether an element with the specified key exists in this map or not.,1,Others,
1433,Map,,keys,Map.prototype.keys,The keys() method of Map instances returns a new map iterator object that contains the keys for each element in this map in insertion order.,0,Others,
1434,Map,,set,Map.prototype.set,The set() method of Map instances adds or updates an entry in this map with a specified key and a value.,2,33,
1435,Map,,values,Map.prototype.values,The values() method of Map instances returns a new map iterator object that contains the values for each element in this map in insertion order.,0,33,
1436,Math,,abs,Math.abs,The Math.abs() static method returns the absolute value of a number.,1,Others,
1437,Math,,acos,Math.acos,"The Math.acos() static method returns the inverse cosine (in radians) of a number. That is, $\forall x \in [-1, 1], \text{Math.acos}(x) = \arccos(x) = \text{the unique } y \in [0, \pi] \text{ such that } \cos(y) = x$",1,Others,
1438,Math,,acosh,Math.acosh,"The Math.acosh() static method returns the inverse hyperbolic cosine of a number. That is, $\forall x \geq 1, \text{Math.acosh}(x) = \text{arcosh}(x) = \text{the unique } y \geq 0 \text{ such that } \cosh(y) = x = \ln(x + \sqrt{x^2 - 1})$",1,Others,
1439,Math,,asin,Math.asin,"The Math.asin() static method returns the inverse sine (in radians) of a number. That is, $\forall x \in [-1, 1], \text{Math.asin}(x) = \arcsin(x) = \text{the unique } y \in [-\frac{\pi}{2}, \frac{\pi}{2}] \text{ such that } \sin(y) = x$",1,Others,
1440,Math,,asinh,Math.asinh,"The Math.asinh() static method returns the inverse hyperbolic sine of a number. That is, $\text{Math.asinh}(x) = \text{arsinh}(x) = \text{the unique } y \text{ such that } \sinh(y) = x = \ln(x + \sqrt{x^2 + 1})}$",1,Others,
1441,Math,,atan,Math.atan,"The Math.atan() static method returns the inverse tangent (in radians) of a number, that is $\text{Math.atan}(x) = \arctan(x) = \text{the unique } y \in [-\frac{\pi}{2}, \frac{\pi}{2}] \text{ such that } \tan(y) = x$",1,Others,
1442,Math,,atan2,Math.atan2,"The Math.atan2() static method returns the angle in the plane (in radians) between the positive x-axis and the ray from (0, 0) to the point (x, y), for Math.atan2(y, x).",2,Others,
1443,Math,,atanh,Math.atanh,"The Math.atanh() static method returns the inverse hyperbolic tangent of a number. That is, $\forall x \in (-1, 1), \text{Math.atanh}(x) = \text{artanh}(x) = \text{the unique } y \text{ such that } \tanh(y) = x = \frac{1}{2} \ln\left(\frac{1+x}{1-x}\right)$",1,Others,
1444,Math,,cbrt,Math.cbrt,The Math.cbrt() static method returns the cube root of a number. That is $\text{Math.cbrt}(x) = x^\frac{1}{3} = \text{the unique } y \text{ such that } y^3 = x$,1,Others,
1445,Math,,ceil,Math.ceil,The Math.ceil() static method always rounds up and returns the smallest integer greater than or equal to a given number.,1,Others,
1446,Math,,clz32,Math.clz32,The Math.clz32() static method returns the number of leading zero bits in the 32-bit binary representation of a number.,1,Others,
1447,Math,,cos,Math.cos,The Math.cos() static method returns the cosine of a number in radians.,1,Others,
1448,Math,,cosh,Math.cosh,"The Math.cosh() static method returns the hyperbolic cosine of a number. That is, $\text{Math.cosh}(x) = \cosh(x) = \frac{e^x + e^{-x}}{2}$",1,Others,
1449,Math,,exp,Math.exp,The Math.exp() static method returns e raised to the power of a number. That is $\text{Math.exp}(x) = e^x$,1,Others,
1450,Math,,expm1,Math.expm1,"The Math.expm1() static method returns e raised to the power of a number, subtracted by 1. That is $\text{Math.expm1}(x) = e^x - 1$",1,Others,
1451,Math,,floor,Math.floor,The Math.floor() static method always rounds down and returns the largest integer less than or equal to a given number.,1,Others,
1452,Math,,fround,Math.fround,The Math.fround() static method returns the nearest 32-bit single precision float representation of a number.,1,Others,
1453,Math,,hypot,Math.hypot,"The Math.hypot() static method returns the square root of the sum of squares of its arguments. That is, $\text{Math.hypot}(\ldots) = \sqrt{\sum_{i=1}^{n} x_i^2} = \sqrt{x_1^2 + x_2^2 + \ldots + x_n^2}$",-1,Others,
1454,Math,,imul,Math.imul,The Math.imul() static method returns the result of the C-like 32-bit multiplication of the two parameters.,2,Others,
1455,Math,,log,Math.log,"The Math.log() static method returns the natural logarithm (base e) of a number. That is $\forall x > 0, \text{Math.log}(x) = \ln(x) = \text{the unique } y \text{ such that } e^y = x$",1,Others,
1456,Math,,log10,Math.log10,"The Math.log10() static method returns the base 10 logarithm of a number. That is $\forall x > 0, \text{Math.log10}(x) = \log_{10}(x) = \text{the unique } y \text{ such that } 10^y = x$",1,Others,
1457,Math,,log1p,Math.log1p,"The Math.log1p() static method returns the natural logarithm (base e) of 1 + x, where x is the argument. That is: $\forall x > -1, \text{Math.log1p}(x) = \ln(1 + x)$",1,Others,
1458,Math,,log2,Math.log2,"The Math.log2() static method returns the base 2 logarithm of a number. That is $\forall x > 0, \text{Math.log2}(x) = \log_{2}(x) = \text{the unique } y \text{ such that } 2^y = x$",1,Others,
1459,Math,,max,Math.max,"The Math.max() static method returns the largest of the numbers given as input parameters, or -Infinity if there are no parameters.",-1,Others,
1460,Math,,min,Math.min,"The Math.min() static method returns the smallest of the numbers given as input parameters, or Infinity if there are no parameters.",-1,Others,
1461,Math,,pow,Math.pow,"The Math.pow() static method returns the value of a base raised to a power. That is $\text{Math.pow}(x, y) = x^y$",2,Others,
1462,Math,,random,Math.random,"The Math.random() static method returns a floating-point, pseudo-random number that's greater than or equal to 0 and less than 1, with approximately uniform distribution over that range — which you can then scale to your desired range. The implementation selects the initial seed to the random number generation algorithm; it cannot be chosen or reset by the user.",0,Others,
1463,Math,,round,Math.round,The Math.round() static method returns the value of a number rounded to the nearest integer.,1,Others,
1464,Math,,sign,Math.sign,"The Math.sign() static method returns 1 or -1, indicating the sign of the number passed as argument. If the input is 0 or -0, it will be returned as-is.",1,Others,
1465,Math,,sin,Math.sin,The Math.sin() static method returns the sine of a number in radians.,1,Others,
